ID,Fleet,Status,GrossAmount,TripAdjusted,DiscountApplied,ExistingPassenger
340302,Discount Cab,Unable To Match,0,No,,
340301,Discount Cab,Cancelled,0,No,,
340300,Discount Cab,Meter Off,54,No,0,Yes
340299,RideShare,Meter Off,1,No,10,Yes
340298,Discount Cab,Cancelled,0,No,,
340297,Discount Cab,Cancelled,0,No,,
340296,Discount Cab,Cancelled,0,No,,
340295,Discount Cab,Cancelled,0,No,,
340294,Discount Cab,Meter Off,96,No,0,Yes
340293,Discount Cab,Cancelled,0,No,,
340292,RideShare,Unable To Match,0,No,,
340291,Discount Cab,Cancelled,10,No,,
340290,RideShare,Cancelled,10,No,,
340289,Discount Cab,Meter Off,13,No,0,Yes
340288,RideShare,Cancelled,0,No,,
340287,Discount Cab,Cancelled,0,No,,
340286,Discount Cab,Unable To Auth,0,No,,
340285,RideShare,Meter Off,25,No,10,No
340284,Discount Cab,Meter Off,19,No,0,Yes
340283,Discount Cab,Meter Off,6,No,10,No
340282,Discount Cab,Meter Off,28,No,0,Yes
340281,Discount Cab,Unable To Match,0,No,,
340280,Discount Cab,Cancelled,0,No,,
340279,Discount Cab,Cancelled,0,No,,
340278,Discount Cab,Cancelled,0,No,,
340277,Discount Cab,Meter Off,49,No,0,Yes
340276,Discount Cab,Meter Off,15,No,0,Yes
340275,Discount Cab,Meter Off,11,No,0,Yes
340274,Discount Cab,Cancelled,0,No,,
340273,RideShare,Meter Off,30,No,0,Yes
340272,Discount Cab,Meter Off,61,No,16,No
340271,RideShare,Meter Off,1,No,10,No
340270,Discount Cab,Meter Off,14,No,10,No
340269,Discount Cab,Unable To Match,0,No,,
340268,Discount Cab,Meter Off,31,No,10,No
340267,RideShare,Meter Off,33,No,0,Yes
340266,Discount Cab,Cancelled,0,No,,
340265,RideShare,Meter Off,0,No,7,Yes
340264,Discount Cab,Meter Off,40,No,10,No
340263,Discount Cab,Meter Off,37,No,10,No
340262,Discount Cab,Meter Off,13,No,0,Yes
340261,Discount Cab,Meter Off,28,No,0,Yes
340260,RideShare,Meter Off,7,No,10,Yes
340259,Van,Meter Off,57,No,0,Yes
340258,Discount Cab,Meter Off,20,No,0,Yes
340257,Discount Cab,Unable To Auth,0,No,,
340256,Discount Cab,Cancelled,0,No,,
340255,RideShare,Unable To Match,0,No,,
340254,Discount Cab,Cancelled,0,No,,
340253,Discount Cab,Unable To Match,0,No,,
340252,Discount Cab,Meter Off,0,No,11,No
340251,Discount Cab,Unable To Match,0,No,,
340250,Discount Cab,Cancelled,0,No,,
340249,RideShare,Meter Off,40,No,0,Yes
340248,RideShare,Meter Off,0,No,7,Yes
340247,Discount Cab,Meter Off,24,No,0,Yes
340246,Discount Cab,Cancelled,0,No,,
340245,Discount Cab,Cancelled,0,No,,
340244,Discount Cab,Cancelled,0,No,,
340243,Discount Cab,Unable To Match,0,No,,
340242,Discount Cab,Meter Off,19,No,0,Yes
340241,RideShare,Unable To Match,0,No,,
340240,Van,Meter Off,44,No,10,No
340239,RideShare,Meter Off,46,No,0,Yes
340238,Discount Cab,Meter Off,14,No,0,Yes
340237,RideShare,Meter Off,27,No,0,Yes
340236,Discount Cab,Unable To Auth,0,No,,
340235,Discount Cab,Meter Off,21,Yes,10,No
340234,Discount Cab,Meter Off,37,No,10,No
340233,Discount Cab,Meter Off,16,No,0,Yes
340232,RideShare,Unable To Auth,0,No,,
340231,Discount Cab,Cancelled,0,No,,
340230,Accessible Van,Unable To Match,0,No,,
340229,Accessible Van,Unable To Match,0,No,,
340228,Discount Cab,Meter Off,67,No,0,Yes
340227,Discount Cab,Meter Off,62,No,10,No
340226,Discount Cab,Cancelled,0,No,,
340225,Discount Cab,Meter Off,51,No,10,No
340224,RideShare,Cancelled,0,No,,
340223,Discount Cab,Cancelled,0,No,,
340222,Discount Cab,Unable To Match,0,No,,
340221,Discount Cab,Unable To Match,0,No,,
340220,Discount Cab,Meter Off,11,No,20,No
340219,Discount Cab,Meter Off,43,No,10,No
340218,RideShare,Meter Off,20,No,0,Yes
340217,Discount Cab,Meter Off,20,No,0,Yes
340216,Discount Cab,Meter Off,25,No,0,Yes
340215,Discount Cab,Cancelled,0,No,,
340214,Discount Cab,Meter Off,8,No,20,Yes
340213,Discount Cab,Meter Off,48,No,0,Yes
340212,Discount Cab,Meter Off,19,No,10,No
340211,Discount Cab,Cancelled,10,No,,
340210,Discount Cab,Meter Off,15,No,0,Yes
340209,RideShare,Meter Off,29,No,0,Yes
340208,Discount Cab,Cancelled,0,No,,
340207,Discount Cab,Meter Off,24,No,0,Yes
340206,RideShare,Cancelled,10,No,,
340205,Discount Cab,Meter Off,14,Yes,10,Yes
340204,RideShare,Meter Off,36,No,0,Yes
340203,Discount Cab,Meter Off,15,No,10,No
340202,Discount Cab,Cancelled,0,No,,
340201,Discount Cab,Cancelled,0,No,,
340200,RideShare,Cancelled,0,No,,
340199,Discount Cab,Cancelled,0,No,,
340198,Accessible Van,Meter Off,31,No,0,Yes
340197,Discount Cab,Cancelled,0,No,,
340196,Discount Cab,Cancelled,0,No,,
340195,Accessible Van,Meter Off,17,No,10,No
340194,Discount Cab,Meter Off,2,No,10,No
340193,Discount Cab,Meter Off,17,No,0,Yes
340192,Discount Cab,Meter Off,13,No,10,No
340191,Discount Cab,Cancelled,10,No,,
340190,Discount Cab,Meter Off,29,No,0,Yes
340189,Discount Cab,Cancelled,10,No,,
340188,Discount Cab,Meter Off,15,No,0,Yes
340187,Discount Cab,Meter Off,36,No,0,Yes
340186,Discount Cab,Meter Off,89,No,0,Yes
340185,Discount Cab,Unable To Match,0,No,,
340184,Discount Cab,Cancelled,10,No,,
340183,Discount Cab,Meter Off,57,No,0,Yes
340182,RideShare,Unable To Match,0,No,,
340181,Discount Cab,Meter Off,17,No,0,Yes
340180,Discount Cab,Meter Off,23,No,0,Yes
340179,Discount Cab,Meter Off,9,No,0,Yes
340178,Discount Cab,Unable To Match,0,No,,
340177,Discount Cab,Meter Off,5,No,10,No
340176,Discount Cab,Meter Off,20,No,0,Yes
340175,Discount Cab,Meter Off,12,No,10,Yes
340174,Discount Cab,Unable To Match,0,No,,
340173,RideShare,Meter Off,35,No,12,Yes
340172,RideShare,Cancelled,0,No,,
340171,Discount Cab,Meter Off,7,No,10,Yes
340170,RideShare,Meter Off,0,No,7,No
340169,Discount Cab,Meter Off,20,No,10,No
340168,Discount Cab,Cancelled,10,No,,
340167,Discount Cab,Unable To Match,0,No,,
340166,RideShare,Meter Off,7,No,0,Yes
340165,Discount Cab,Meter Off,3,No,9,No
340164,Discount Cab,Cancelled,0,No,,
340163,Discount Cab,Cancelled,10,No,,
340162,Discount Cab,Cancelled,0,No,,
340161,RideShare,Unable To Match,0,No,,
340160,Discount Cab,Unable To Match,0,No,,
340159,Discount Cab,Unable To Match,0,No,,
340158,RideShare,Unable To Match,0,No,,
340157,RideShare,Meter Off,6,No,0,Yes
340156,Discount Cab,Cancelled,0,No,,
340155,RideShare,Unable To Auth,0,No,,
340154,Discount Cab,Meter Off,18,No,0,Yes
340153,Discount Cab,Unable To Match,0,No,,
340152,RideShare,Meter Off,0,No,13,No
340151,RideShare,Cancelled,0,No,,
340150,Discount Cab,Unable To Match,0,No,,
340149,Discount Cab,Meter Off,0,No,10,Yes
340148,RideShare,Timed Out (Enroute),0,No,,
340147,RideShare,Cancelled,0,No,,
340146,RideShare,Cancelled,0,No,,
340145,RideShare,Cancelled,0,No,,
340144,RideShare,Meter Off,0,No,10,Yes
340143,RideShare,Meter Off,60,No,0,Yes
340142,RideShare,Unable To Match,0,No,,
340141,RideShare,Cancelled,10,No,,
340140,Discount Cab,Meter Off,3,No,10,Yes
340139,RideShare,Meter Off,11,No,0,Yes
340138,Discount Cab,Meter Off,10,No,10,No
340137,Discount Cab,Cancelled,0,No,,
340136,Discount Cab,Meter Off,14,No,10,No
340135,Cab,Cancelled,0,Yes,,
340134,Discount Cab,Meter Off,19,No,0,Yes
340132,Discount Cab,Meter Off,29,No,0,Yes
340131,Discount Cab,Meter Off,19,No,0,Yes
340130,Discount Cab,Meter Off,23,No,0,Yes
340129,Discount Cab,Meter Off,8,No,10,Yes
340128,Cab,Unable To Auth,0,No,,
340127,RideShare,Cancelled,0,No,,
340126,Discount Cab,Meter Off,15,No,0,Yes
340125,Discount Cab,Cancelled,0,No,,
340124,Discount Cab,Meter Off,20,No,0,Yes
340123,RideShare,Cancelled,10,No,,
340122,Discount Cab,Cancelled,0,No,,
340121,Discount Cab,Cancelled,0,No,,
340120,Discount Cab,Cancelled,0,No,,
340119,Discount Cab,Unable To Auth,0,No,,
340118,RideShare,Cancelled,10,No,,
340117,Discount Cab,Cancelled,0,No,,
340116,Discount Cab,Cancelled,0,No,,
340115,Discount Cab,Cancelled,0,No,,
340114,RideShare,Unable To Match,0,No,,
340113,Discount Cab,Meter Off,97,No,0,Yes
340112,Discount Cab,Cancelled,10,No,,
340111,Discount Cab,Unable To Auth,0,No,,
340110,Discount Cab,Meter Off,66,No,0,Yes
340109,Discount Cab,Meter Off,28,No,8,Yes
340108,Discount Cab,Cancelled,0,No,,
340107,Van,Unable To Match,0,No,,
340106,Discount Cab,Meter Off,14,No,0,Yes
340105,Van,Unable To Match,0,No,,
340104,Discount Cab,Meter Off,43,No,0,Yes
340103,Black,Meter Off,36,No,0,Yes
340102,Van,Unable To Match,0,No,,
340101,Van,Unable To Match,0,No,,
340100,Discount Cab,Unable To Match,0,No,,
340099,Discount Cab,Cancelled,0,No,,
340098,RideShare,Unable To Auth,0,No,,
340097,Discount Cab,Cancelled,0,No,,
340096,Discount Cab,Cancelled,10,No,,
340095,Discount Cab,Unable To Match,0,No,,
340094,Discount Cab,Meter Off,14,No,0,Yes
340093,Discount Cab,Unable To Match,0,No,,
340092,Discount Cab,Unable To Match,0,No,,
340091,Accessible Van,Unable To Match,0,No,,
340090,Discount Cab,Meter Off,18,No,10,No
340089,Discount Cab,Meter Off,18,No,0,Yes
340088,Discount Cab,Cancelled,0,No,,
340087,Discount Cab,Cancelled,10,No,,
340086,Discount Cab,Cancelled,0,No,,
340085,RideShare,Unable To Match,0,No,,
340084,RideShare,Meter Off,13,No,0,Yes
340083,Discount Cab,Meter Off,25,No,0,Yes
340082,Discount Cab,Meter Off,23,No,0,Yes
340081,RideShare,Cancelled,0,No,,
340080,RideShare,Meter Off,28,No,0,Yes
340079,Discount Cab,Meter Off,13,No,0,Yes
340078,RideShare,Meter Off,13,No,0,Yes
340077,Discount Cab,Meter Off,17,No,0,Yes
340076,RideShare,Meter Off,14,No,0,Yes
340075,Discount Cab,Cancelled,0,No,,
340074,Discount Cab,Cancelled,0,No,,
340073,Discount Cab,Cancelled,0,No,,
340072,Discount Cab,Cancelled,0,No,,
340071,Discount Cab,Meter Off,11,No,20,No
340070,Discount Cab,Meter Off,27,No,0,Yes
340069,Discount Cab,Meter Off,8,No,10,Yes
340068,Discount Cab,Cancelled,0,No,,
340067,Discount Cab,Meter Off,22,No,0,Yes
340066,Discount Cab,Meter Off,20,No,0,Yes
340065,Discount Cab,Meter Off,19,No,0,Yes
340064,Discount Cab,Meter Off,12,No,0,Yes
340063,Discount Cab,Cancelled,10,No,,
340062,Discount Cab,Meter Off,15,No,0,Yes
340061,Discount Cab,Meter Off,4,No,20,Yes
340060,RideShare,Cancelled,10,No,,
340059,Discount Cab,Meter Off,11,No,0,Yes
340058,Discount Cab,Unable To Match,0,No,,
340057,RideShare,Unable To Auth,0,No,,
340056,Discount Cab,Meter Off,72,No,10,No
340055,Discount Cab,Meter Off,22,No,0,Yes
340054,RideShare,Meter Off,0,Yes,0,Yes
340053,RideShare,Meter Off,26,No,0,Yes
340052,Discount Cab,Meter Off,20,No,0,Yes
340051,Discount Cab,Meter Off,14,No,10,No
340050,Discount Cab,Unable To Match,0,No,,
340049,Cab,Meter Off,0,No,9,No
340048,Discount Cab,Meter Off,9,No,10,No
340047,Discount Cab,Unable To Match,0,No,,
340046,Discount Cab,Meter Off,39,No,10,No
340045,Discount Cab,Meter Off,12,No,0,Yes
340044,Discount Cab,Meter Off,27,No,20,No
340043,Discount Cab,Meter Off,24,No,0,Yes
340042,Discount Cab,Cancelled,0,No,,
340041,Discount Cab,Cancelled,10,No,,
340040,Black,Meter Off,0,No,10,No
340039,Discount Cab,Cancelled,0,No,,
340038,RideShare,Meter Off,5,No,2,No
340037,Discount Cab,Cancelled,0,No,,
340036,RideShare,Meter Off,16,No,0,Yes
340035,Discount Cab,Meter Off,9,No,0,Yes
340034,RideShare,Cancelled,10,No,,
340033,RideShare,Meter Off,15,No,0,Yes
340032,Discount Cab,Cancelled,10,No,,
340031,Discount Cab,Meter Off,11,No,0,Yes
340030,RideShare,Meter Off,6,No,0,Yes
340029,RideShare,Cancelled,10,No,,
340028,RideShare,Meter Off,0,No,9,Yes
340027,RideShare,Meter Off,8,No,0,Yes
340026,Discount Cab,Meter Off,37,No,0,Yes
340025,Discount Cab,Unable To Auth,0,No,,
340024,Discount Cab,Meter Off,12,No,0,Yes
340023,Discount Cab,Unable To Auth,0,No,,
340022,Discount Cab,Meter Off,0,No,9,No
340021,Discount Cab,Meter Off,13,No,0,Yes
340020,Discount Cab,Meter Off,33,No,0,Yes
340019,Discount Cab,Unable To Auth,0,No,,
340018,RideShare,Meter Off,0,No,9,No
340017,Discount Cab,Cancelled,0,No,,
340016,RideShare,Meter Off,0,No,10,No
340013,Discount Cab,Meter Off,12,No,3,Yes
340011,Discount Cab,Unable To Auth,0,No,,
340010,Discount Cab,Meter Off,22,No,0,Yes
340009,Discount Cab,Meter Off,32,No,10,No
340008,Discount Cab,Meter Off,18,No,0,Yes
340007,RideShare,Meter Off,10,No,0,Yes
340006,Discount Cab,Meter Off,13,No,0,Yes
340005,Discount Cab,Meter Off,9,No,0,Yes
340004,RideShare,Meter Off,30,No,0,Yes
340003,RideShare,Unable To Match,0,No,,
340002,RideShare,Meter Off,21,No,10,No
340001,Cab,Meter Off,0,No,7,Yes
340000,Discount Cab,Meter Off,15,No,0,Yes
339996,Discount Cab,Cancelled,0,No,,
339993,Discount Cab,Cancelled,10,No,,
339992,RideShare,Unable To Auth,0,No,,
339991,RideShare,Cancelled,0,No,,
339990,Discount Cab,Meter Off,21,No,0,Yes
339988,Discount Cab,Cancelled,0,No,,
339987,RideShare,Meter Off,15,No,20,No
339986,RideShare,Meter Off,7,No,0,Yes
339985,Discount Cab,Meter Off,0,No,10,Yes
339984,Discount Cab,Meter Off,11,No,0,Yes
339982,Discount Cab,Meter Off,11,No,0,Yes
339981,RideShare,Cancelled,10,No,,
339979,Discount Cab,Unable To Auth,0,No,,
339978,SUV,Meter Off,0,No,20,Yes
339975,Discount Cab,Meter Off,10,Yes,0,Yes
339974,Discount Cab,Meter Off,9,No,0,Yes
339973,Discount Cab,Meter Off,26,No,0,Yes
339972,Discount Cab,Meter Off,97,No,0,Yes
339971,RideShare,Unable To Match,0,No,,
339970,Discount Cab,Meter Off,16,No,0,Yes
339968,Discount Cab,Cancelled,0,No,,
339967,Discount Cab,Meter Off,12,No,0,Yes
339966,RideShare,Meter Off,11,No,0,Yes
339965,Discount Cab,Meter Off,31,No,0,Yes
339964,RideShare,Cancelled,10,No,,
339963,Discount Cab,Unable To Auth,0,No,,
339962,RideShare,Unable To Match,0,No,,
339961,RideShare,Cancelled,0,No,,
339960,RideShare,Cancelled,0,No,,
339959,Discount Cab,Meter Off,5,No,10,No
339958,Discount Cab,Meter Off,19,No,0,Yes
339957,RideShare,Unable To Match,0,No,,
339956,Black,Meter Off,0,Yes,0,Yes
339955,RideShare,Unable To Auth,0,No,,
339954,Discount Cab,Unable To Match,0,No,,
339953,Discount Cab,Unable To Auth,0,No,,
339952,Discount Cab,Meter Off,0,No,10,No
339951,Discount Cab,Unable To Match,0,No,,
339950,RideShare,Meter Off,7,No,0,Yes
339949,Discount Cab,Meter Off,9,No,0,Yes
339948,Discount Cab,Unable To Auth,0,No,,
339947,Discount Cab,Meter Off,38,No,0,Yes
339946,Discount Cab,Meter Off,9,No,0,Yes
339945,Discount Cab,Meter Off,15,No,0,Yes
339944,RideShare,Meter Off,15,No,0,Yes
339943,RideShare,Meter Off,20,No,0,Yes
339942,Discount Cab,Meter Off,22,No,0,Yes
339941,Discount Cab,Meter Off,27,No,0,Yes
339940,Discount Cab,Meter Off,41,No,0,Yes
339939,Discount Cab,Meter Off,42,No,0,Yes
339938,RideShare,Meter Off,43,No,0,Yes
339937,Discount Cab,Meter Off,9,No,0,Yes
339936,Discount Cab,Meter Off,14,No,0,Yes
339935,Discount Cab,Meter Off,11,No,0,Yes
339934,Discount Cab,Meter Off,14,No,0,Yes
339933,Discount Cab,Cancelled,0,No,,
339932,Discount Cab,Cancelled,0,No,,
339931,RideShare,Cancelled,0,No,,
339930,RideShare,Meter Off,22,No,0,Yes
339929,Discount Cab,Unable To Match,0,No,,
339928,Discount Cab,Meter Off,5,No,10,No
339927,Discount Cab,Cancelled,0,No,,
339926,Discount Cab,Meter Off,24,No,6,Yes
339925,Discount Cab,Meter Off,18,No,0,Yes
339924,Discount Cab,Cancelled,0,No,,
339923,RideShare,Unable To Match,0,No,,
339922,RideShare,Unable To Match,0,No,,
339921,Discount Cab,Unable To Match,0,No,,
339920,Discount Cab,Unable To Match,0,No,,
339919,Discount Cab,Meter Off,5,No,10,Yes
339917,Discount Cab,Meter Off,21,No,0,Yes
339916,Discount Cab,Meter Off,28,No,0,Yes
339915,RideShare,Meter Off,0,No,8,Yes
339914,SUV,Meter Off,0,No,22,Yes
339913,RideShare,Cancelled,0,No,,
339912,Discount Cab,Meter Off,0,No,16,No
339911,Discount Cab,Meter Off,19,No,10,Yes
339910,Black,Meter Off,0,No,32,No
339909,Discount Cab,Meter Off,14,No,0,Yes
339908,Discount Cab,Meter Off,28,No,10,Yes
339907,Discount Cab,Meter Off,19,No,0,Yes
339906,Discount Cab,Meter Off,15,No,0,Yes
339905,Discount Cab,Cancelled,10,No,,
339904,Discount Cab,Unable To Match,0,No,,
339903,Discount Cab,Meter Off,7,No,10,No
339902,RideShare,Unable To Match,0,No,,
339901,RideShare,Meter Off,6,No,0,Yes
339900,Discount Cab,Cancelled,0,No,,
339899,Discount Cab,Meter Off,15,No,0,Yes
339898,Discount Cab,Cancelled,10,No,,
339897,Discount Cab,Meter Off,9,No,10,Yes
339896,Discount Cab,Meter Off,12,No,0,Yes
339895,RideShare,Meter Off,36,No,0,Yes
339894,Discount Cab,Unable To Match,0,No,,
339893,RideShare,Unable To Match,0,No,,
339892,Discount Cab,Unable To Match,0,No,,
339891,Accessible Van,Meter Off,76,No,0,Yes
339890,Discount Cab,Unable To Match,0,No,,
339889,Discount Cab,Meter Off,17,No,0,Yes
339888,RideShare,Meter Off,10,No,0,Yes
339887,Discount Cab,Meter Off,14,No,0,Yes
339886,Discount Cab,Meter Off,9,No,10,Yes
339885,Discount Cab,Cancelled,0,No,,
339884,RideShare,Unable To Match,0,No,,
339883,Discount Cab,Cancelled,0,No,,
339882,RideShare,Unable To Match,0,No,,
339881,RideShare,Meter Off,16,No,0,Yes
339880,Discount Cab,Meter Off,10,No,10,No
339879,RideShare,Unable To Match,0,No,,
339878,Discount Cab,Meter Off,41,No,0,Yes
339877,RideShare,Cancelled,0,No,,
339876,Discount Cab,Unable To Match,0,No,,
339875,Discount Cab,Unable To Match,0,No,,
339874,RideShare,Meter Off,15,No,0,Yes
339873,Discount Cab,Unable To Match,0,No,,
339872,RideShare,Meter Off,9,No,10,No
339871,Discount Cab,Meter Off,20,No,10,No
339870,Discount Cab,Unable To Auth,0,No,,
339868,Discount Cab,Unable To Auth,0,No,,
339867,RideShare,Unable To Match,0,No,,
339866,Discount Cab,Meter Off,18,No,0,Yes
339865,Discount Cab,Cancelled,10,No,,
339864,RideShare,Meter Off,19,No,0,Yes
339863,Discount Cab,Cancelled,0,No,,
339862,Discount Cab,Unable To Match,0,No,,
339861,Discount Cab,Meter Off,17,No,0,Yes
339860,Discount Cab,Meter Off,26,No,0,Yes
339859,Discount Cab,Meter Off,22,No,0,Yes
339858,RideShare,Unable To Match,0,No,,
339857,Discount Cab,Meter Off,15,No,0,Yes
339856,Discount Cab,Meter Off,28,No,9,Yes
339855,Discount Cab,Meter Off,20,No,0,Yes
339854,Discount Cab,Meter Off,11,No,0,Yes
339853,RideShare,Meter Off,26,No,10,Yes
339852,RideShare,Meter Off,0,No,6,Yes
339851,Discount Cab,Meter Off,8,No,10,Yes
339850,Discount Cab,Cancelled,0,No,,
339849,Discount Cab,Meter Off,11,No,0,Yes
339848,Discount Cab,Meter Off,52,No,10,Yes
339847,Discount Cab,Cancelled,0,No,,
339846,Discount Cab,Cancelled,0,No,,
339845,Discount Cab,Unable To Match,0,No,,
339844,Discount Cab,Unable To Auth,0,No,,
339843,Discount Cab,Meter Off,24,No,0,Yes
339842,Discount Cab,Meter Off,23,No,0,Yes
339841,Discount Cab,Unable To Auth,0,No,,
339840,Discount Cab,Meter Off,100,No,0,Yes
339839,Discount Cab,Meter Off,9,No,0,Yes
339838,Discount Cab,Meter Off,12,No,0,Yes
339837,Discount Cab,Meter Off,31,No,0,Yes
339836,Cab,Meter Off,0,No,57,Yes
339835,Discount Cab,Meter Off,23,No,0,Yes
339834,Discount Cab,Cancelled,0,No,,
339833,Discount Cab,Cancelled,10,No,,
339832,Discount Cab,Meter Off,30,No,0,Yes
339831,Discount Cab,Unable To Auth,0,No,,
339830,RideShare,Meter Off,23,No,0,Yes
339829,RideShare,Meter Off,2,No,10,No
339828,Cab,Meter Off,0,No,9,Yes
339827,Discount Cab,Cancelled,0,No,,
339826,Discount Cab,Unable To Auth,0,No,,
339825,Discount Cab,Meter Off,8,No,0,Yes
339824,Discount Cab,Meter Off,9,No,0,Yes
339823,Discount Cab,Meter Off,12,No,10,Yes
339822,RideShare,Meter Off,8,No,0,Yes
339821,Accessible Van,Meter Off,22,No,10,No
339820,Discount Cab,Cancelled,0,No,,
339819,Discount Cab,Unable To Auth,0,No,,
339818,Black,Meter Off,0,No,10,Yes
339817,Discount Cab,Meter Off,38,No,0,Yes
339816,Discount Cab,Meter Off,26,No,0,Yes
339815,Discount Cab,Meter Off,4,No,10,Yes
339814,Discount Cab,Meter Off,18,No,0,Yes
339813,Discount Cab,Meter Off,9,No,0,Yes
339812,Discount Cab,Cancelled,0,No,,
339811,Discount Cab,Cancelled,10,No,,
339810,Discount Cab,Meter Off,30,Yes,0,Yes
339809,Discount Cab,Unable To Match,0,No,,
339808,RideShare,Cancelled,0,No,,
339807,RideShare,Cancelled,0,No,,
339806,Discount Cab,Meter Off,5,No,10,No
339805,Discount Cab,Meter Off,2,No,10,No
339804,Discount Cab,Meter Off,1,No,10,Yes
339803,Discount Cab,Meter Off,38,No,10,No
339802,Discount Cab,Meter Off,38,No,0,Yes
339801,Discount Cab,Cancelled,0,No,,
339799,Discount Cab,Meter Off,14,No,0,Yes
339798,Black,Cancelled,0,No,,
339797,Discount Cab,Meter Off,21,No,0,Yes
339796,RideShare,Meter Off,0,No,7,Yes
339795,Discount Cab,Meter Off,35,No,10,No
339794,Discount Cab,Meter Off,40,No,0,Yes
339793,Discount Cab,Meter Off,26,No,0,Yes
339792,Discount Cab,Meter Off,50,No,0,Yes
339791,Discount Cab,Meter Off,19,No,0,Yes
339790,Discount Cab,Meter Off,41,No,0,Yes
339789,RideShare,Meter Off,0,No,9,Yes
339788,RideShare,Meter Off,38,No,0,Yes
339787,Discount Cab,Meter Off,9,No,0,Yes
339786,Discount Cab,Meter Off,13,No,0,Yes
339785,RideShare,Meter Off,8,No,0,Yes
339784,Discount Cab,Meter Off,35,No,0,Yes
339783,Discount Cab,Meter Off,19,No,5,Yes
339782,Discount Cab,Meter Off,31,No,0,Yes
339781,Discount Cab,Meter Off,0,No,9,Yes
339780,Discount Cab,Meter Off,18,No,0,Yes
339779,Accessible Van,Cancelled,0,No,,
339778,Discount Cab,Meter Off,13,No,0,Yes
339777,Discount Cab,Meter Off,10,No,10,No
339776,Discount Cab,Meter Off,32,No,10,Yes
339775,Discount Cab,Meter Off,55,No,0,Yes
339774,Discount Cab,Meter Off,37,No,10,No
339773,Discount Cab,Unable To Match,0,No,,
339772,Discount Cab,Meter Off,20,No,0,Yes
339771,Discount Cab,Meter Off,24,No,0,Yes
339770,Discount Cab,Unable To Match,0,No,,
339769,Discount Cab,Meter Off,3,No,10,Yes
339768,Discount Cab,Meter Off,17,No,0,Yes
339767,Black,Meter Off,0,No,20,Yes
339766,Discount Cab,Meter Off,18,No,0,Yes
339765,RideShare,Meter Off,18,No,0,Yes
339764,Discount Cab,Meter Off,4,No,10,Yes
339763,Discount Cab,Meter Off,35,No,10,No
339762,Discount Cab,Meter Off,18,No,0,Yes
339761,Black,Meter Off,0,No,21,Yes
339760,RideShare,Meter Off,47,No,0,Yes
339759,RideShare,Unable To Match,0,No,,
339758,RideShare,Meter Off,31,No,0,Yes
339757,Discount Cab,Meter Off,47,No,10,Yes
339756,RideShare,Meter Off,14,No,0,Yes
339755,Discount Cab,Cancelled,10,No,,
339753,Discount Cab,Meter Off,25,No,0,Yes
339752,Discount Cab,Unable To Auth,0,No,,
339751,Discount Cab,Meter Off,16,No,0,Yes
339750,Accessible Van,Unable To Match,0,No,,
339749,Discount Cab,Cancelled,10,No,,
339748,RideShare,Meter Off,8,No,0,Yes
339747,Discount Cab,Meter Off,20,No,10,Yes
339746,RideShare,Meter Off,10,No,0,Yes
339745,Discount Cab,Meter Off,24,No,0,Yes
339744,Discount Cab,Unable To Auth,0,No,,
